STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/17,5.37,,,0.92,0,0,76,86,67,260,260,33.1,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/17,6.93,,,0,0,0,77,87,66,20,20,21,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/17,9.17,,,0.88,0,0,75,84,61,230,220,32,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/17,13.87,,,0,0,0,63,68,56,300,280,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/17,7.38,,,0,0,0,68,80,60,260,260,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/17,4.03,,,0,0,0,71,77,63,190,170,13,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/17,7.83,,,0,0,0,69,76,61,20,30,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/17,5.59,,,0,0,0,70,84,58,320,290,14.1,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/17,5.14,,,0,0,0,73,83,61,280,320,14.1,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/17,8.28,,,0.03,0,0,74,84,62,350,210,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/17,9.4,,,0,0,0,71,78,65,320,300,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/17,7.38,,,0,0,0,68,77,60,10,20,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/17,4.03,,,0,0,0,69,80,57,90,60,13,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/17,4.25,,,0,0,0,72,83,62,240,250,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/17,7.61,,,0,0,0,75,84,68,40,50,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/17,8.05,,,0.17,0,0,75,88,67,100,190,16.1,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/17,14.32,,,0.02,0,0,77,82,72,280,290,28,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/17,10.96,,,0,0,0,74,82,67,320,320,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/17,4.92,,,0,0,0,74,86,63,110,100,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/17,5.82,,,0,0,0,75,90,63,200,240,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/17,8.5,,,0.03,0,0,78,87,71,230,240,18.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/17,13.42,,,0.02,0,0,76,82,64,320,320,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/17,9.17,,,0,0,0,70,79,60,290,310,19.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/17,8.5,,,0,0,0,67,75,56,30,30,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/17,5.37,,,0,0,0,64,74,52,110,110,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/17,7.16,,,0,0,0,67,78,56,100,130,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/17,8.5,,,0.01,0,0,68,78,62,190,180,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/17,5.82,,,0.36,0,0,70,80,64,150,70,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/17,5.37,,,0.07,0,0,68,76,61,10,20,21,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/17,5.59,,,0,0,0,70,82,60,20,20,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/17,13.42,,,0,0,0,69,73,64,30,30,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/17,11.86,,,0,0,0,64,69,50,70,80,21.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/17,4.7,,,0.25,0,0,62,75,50,330,330,19.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/17,7.38,,,0,0,0,68,84,57,310,310,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/17,12.75,,,0,0,0,73,82,62,250,230,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/17,12.53,,,0,0,0,63,70,54,320,340,25.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/17,10.29,,,0,0,0,58,67,49,350,340,21,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/17,8.5,,,0,0,0,60,71,52,270,290,21,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/17,7.38,,,0,0,0,62,69,58,50,40,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/17,8.28,,,0,0,0,63,72,54,70,60,17,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/17,6.26,,,0,0,0,61,70,50,80,100,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/17,4.7,,,0,0,0,62,75,52,100,100,13,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/17,6.93,,,0,0,0,65,77,54,40,40,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/17,6.49,,,0,0,0,66,77,58,100,100,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/17,5.14,,,0,0,0,68,81,59,170,180,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/17,9.4,,,0,0,0,73,87,62,160,150,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/17,8.5,,,0,0,0,77,88,65,200,210,18.1,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/17,7.61,,,0,0,0,77,86,63,320,270,17,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/17,7.61,,,0,0,0,68,77,58,50,40,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/17,6.49,,,0.07,0,0,70,79,64,50,50,15,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/17,10.74,,,0,0,0,75,92,62,180,170,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/17,5.82,,,0,0,0,83,94,72,190,210,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/22/17,6.93,,,0,0,0,84,94,71,190,210,15,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/23/17,6.04,,,0,0,0,83,95,72,90,100,15,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/24/17,6.26,,,0,0,0,81,93,70,110,170,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/25/17,6.49,,,0,0,0,79,92,67,110,120,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/26/17,9.62,,,0,0,0,80,92,70,240,220,19.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/27/17,11.86,,,0,0,0,70,72,56,330,320,18.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/28/17,6.71,,,0,0,0,62,74,53,340,330,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/29/17,10.51,,,0,0,0,64,70,56,330,340,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/30/17,7.61,,,0,0,0,61,68,53,100,100,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/17,10.29,,,0,0,0,59,72,48,140,140,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/17,12.53,,,0,0,0,69,83,58,170,170,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/17,14.76,,,0,0,0,73,78,67,210,210,23,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/17,7.61,,,0.03,0,0,71,76,58,210,210,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/17,5.82,,,0.01,0,0,65,77,54,350,350,14.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/17,8.72,,,0.3,0,0,64,69,60,190,190,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/17,17.67,,,0.43,0,0,69,79,60,250,210,31.1,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/17,7.16,,,0,0,0,65,78,54,170,170,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/17,5.59,,,0,0,0,66,81,52,20,30,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/17,13.87,,,0.78,0,0,62,63,58,40,30,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/17,12.75,,,0.79,0,0,59,62,56,60,60,23,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/17,6.71,,,0,0,0,58,60,56,140,160,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/17,8.05,,,0,0,0,61,73,55,40,180,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/17,8.72,,,4.19,0,0,64,66,62,320,310,38,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/17,15.66,,,0.2,0,0,60,68,47,290,290,30,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/17,7.38,,,0,0,0,52,63,43,250,250,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/17,11.86,,,0,0,0,57,70,49,220,220,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/17,12.75,,,0,0,0,59,71,47,210,190,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/17,6.49,,,0,0,0,61,70,51,220,220,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/17,8.95,,,0,0,0,61,78,51,190,200,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/17,14.99,,,0,0,0,67,77,60,180,190,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/17,13.2,,,0.37,0,0,66,70,51,320,330,30,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/17,9.17,,,0.73,0,0,52,54,50,280,270,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/17,12.53,,,0.87,0,0,48,50,42,300,290,21,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/17,6.04,,,0,0,0,44,53,38,300,260,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/17,11.63,,,0,0,0,47,60,36,140,130,23.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/17,15.66,,,0,0,0,45,52,38,240,220,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/17,10.51,,,0,0,0,38,40,36,290,300,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/17,8.05,,,0,0,0,40,46,33,250,240,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/17,16.33,,,0,0,0,45,50,37,260,270,29.1,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/17,11.41,,,0,0,0,38,40,34,290,280,25.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/17,9.84,,,0.23,0,0,39,44,36,170,150,19.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/17,5.37,,,0.02,0,0,47,51,44,350,340,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/17,10.51,,,0,0,0,44,48,38,50,80,15,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/17,7.83,,,0.48,0,0,46,50,42,120,120,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/17,7.83,,,0.02,0,0,49,52,42,340,340,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/17,9.17,,,0,0,0,41,43,32,10,330,17,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/17,9.4,,,0,0,0,40,45,32,10,20,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/17,4.47,,,0,0,0,37,46,29,250,250,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/17,13.65,,,0,0,0,39,46,21,320,310,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/17,8.5,,,0,0.1,0,24,30,18,150,350,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/17,8.95,,,0,0,0,29,38,26,170,150,16.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/17,4.47,,,0.13,0,0,38,40,36,310,320,12.1,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/17,6.04,,,0,0,0,36,40,31,290,290,13,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/17,10.74,,,0,0,0,39,49,30,190,190,19.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/17,15.66,,,0.17,0,0,48,52,35,290,300,30,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/17,9.84,,,0,0,0,36,38,33,320,320,21,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/17,13.65,,,0.14,0,0,38,48,35,180,170,21.9,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/17,15.21,,,0.54,0,0,43,48,35,340,320,29.1,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/17,13.2,,,0,0,0,35,37,30,310,320,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/17,17.9,,,0,0,0,38,52,30,210,210,29.1,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/17,14.99,,,0.02,0,0,43,44,27,210,210,25.1,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/17,7.38,,,0,0,0,29,35,22,330,320,15,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/17,8.28,,,0,0,0,36,46,32,220,220,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/17,13.42,,,0,0,0,44,63,32,190,190,25.9,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/17,12.3,,,0,0,0,49,55,32,310,330,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/17,7.38,,,0,0,0,38,49,27,240,250,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/17,7.16,,,0,0,0,44,57,31,210,210,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/17,15.21,,,0,0,0,55,61,43,210,210,28,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/17,7.16,,,0,0,0,43,47,34,50,50,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/17,10.74,,,0,0,0,46,54,39,290,300,21,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/17,4.92,,,0,0,0,41,53,28,210,220,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/17,4.25,,,0,0,0,42,54,33,230,230,10.1,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/17,6.26,,,0,0,0,43,58,29,170,170,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/17,21.92,,,0.16,0,0,55,65,44,250,190,35.1,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/17,21.92,,,0,0,0,41,44,27,250,280,38,50.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/17,13.65,,,0,0,0,31,35,26,250,250,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/17,12.3,,,0,0,0,25,29,19,280,320,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/17,12.3,,,0.01,0,0,25,37,18,210,240,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/17,13.87,,,0.03,0.6,1.2,30,32,20,320,320,25.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/17,10.07,,,0,0,0,26,35,20,240,250,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/17,9.84,,,0.08,1.4,0,31,39,23,330,320,28,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/17,13.42,,,0,0,1.2,24,31,17,350,340,30,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/17,16.11,,,0,0,1.2,26,38,22,320,330,31.1,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/17,8.05,,,0,0,0,24,27,16,340,340,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/17,11.41,,,0,0,0,26,37,21,300,290,25.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/17,7.83,,,0,0,0,38,46,27,220,220,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/17,4.7,,,0,0,0,35,42,29,40,40,10.1,12.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/17,11.41,,,0.01,0,0,42,46,39,240,240,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/17,12.08,,,0,0,0,43,50,35,240,240,21,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/17,8.5,,,0,0,0,34,37,27,330,360,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/17,8.95,,,0,0,0,35,40,32,140,140,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/17,6.93,,,0,0,0,38,39,33,340,10,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/17,9.4,,,0,0,0,31,33,19,300,320,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/17,8.95,,,0.18,1.8,0,21,22,18,270,280,18.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/17,12.97,,,0.01,0.1,2,16,21,2,280,280,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/17,9.62,,,0,0,1.2,2,5,-3,300,300,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/17,7.83,,,0,0,1.2,1,7,-4,300,310,15,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/17,7.83,,,0.03,0.6,1.2,6,15,0,190,200,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/17,6.26,,,0.08,0.8,2,12,15,9,290,280,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/17,13.42,,,0,0,2,9,15,-1,320,310,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/17,11.18,,1455,0,0,2,4,13,-1,320,320,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/18,10.74,,,0,0,1.2,-2,1,-9,310,310,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/18,11.18,,,0,0,1.2,-2,8,-9,220,230,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/18,12.3,,,0,0.1,1.2,11,17,6,330,220,21,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/18,12.3,,,0,0,1.2,7,12,0,330,330,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/18,10.74,,,0,0,1.2,5,11,-1,320,330,19.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/18,6.49,,,0,0,1.2,5,17,-2,200,170,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/18,14.99,,,0.03,0,1,17,33,8,210,210,23.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/18,11.86,,,0,0,1.2,34,37,31,250,250,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/18,6.04,,,0,0,0,31,36,26,160,170,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/18,15.88,,,0.01,0,0,37,56,30,210,210,31.1,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/18,16.33,,,0.36,0,0,56,59,23,220,190,28,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/18,19.91,,,0,0,0,23,23,14,360,10,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/18,9.84,,,0,0,0,13,16,6,340,340,23,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/18,9.4,,,0.08,0.8,0,12,21,5,160,170,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/18,10.96,,,0.14,2.3,2,19,24,10,170,170,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/18,11.86,,,0.01,0.6,3.1,15,26,9,330,320,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/18,12.3,,,0,0,3.1,13,20,4,240,240,25.1,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/18,14.99,,,0,0,2,21,32,16,220,240,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/18,16.78,,,0,0,2,32,40,28,210,230,25.9,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/18,8.28,,,0,0,0,39,45,32,220,220,15,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/18,3.8,,,0,0,0,40,44,36,120,180,8.1,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/18,12.53,,,0.81,0,0,47,54,38,250,250,23.9,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/18,12.75,,,0.07,0.5,0,35,39,28,320,320,21,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/18,6.49,,,0.02,0.3,1.2,29,30,27,340,260,13,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/18,9.62,,,0,0,1.2,31,43,24,170,170,19.9,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/18,18.57,,,0,0,0,41,51,33,200,180,32,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/18,12.3,,,0,0,0,47,50,36,210,210,31.1,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/18,8.72,,,0.01,0,0,35,40,28,20,20,18.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/18,12.08,,,0,0,0,27,30,17,350,350,21,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/18,10.51,,,0,0,0,21,31,15,170,170,25.9,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/18,13.87,,,0,0,0,35,42,31,190,180,25.1,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/18,15.43,,,0,0,0,28,35,8,310,320,25.9,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/18,10.29,,,0,0,0,11,22,5,220,220,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/18,13.2,,,0.03,0.8,0,26,41,22,220,230,28,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/18,13.42,,,0.08,1.1,1.2,26,35,4,340,350,23.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/18,6.93,,,0.22,2.2,2,6,12,-3,220,250,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/18,5.37,,,0.02,0.2,3.9,12,21,3,340,290,12.1,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/18,9.4,,,0.11,1.7,3.9,17,20,8,290,290,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/18,6.93,,,0.15,1.6,3.9,13,21,7,240,250,13,16.1
